,Longitudes,dew,DATE,min_aod,ceiling,Latitudes,temperature,wind_y,precipitation_duration,max_aod,wind_x,pressure,mean_aod,STATION,pm25,Unnamed: 0,visibility,precipitation_depth
30152,33.88828177,-0.916666667,2018-02-03,0.042,22000.0,-117.2825462,14.24166667,160.2034811,,0.205,-14.85110158,10187.04762,0.099865854,427.0,,,,
30244,33.92552204,-5.583333333,2018-02-01,0.068,22000.0,-117.2825462,12.73333333,16.11611316,,0.166,7.272082083,10156.33333,0.1085125,428.0,,,,
30245,33.92552204,-0.916666667,2018-02-03,0.05,22000.0,-117.2825462,14.24166667,160.2034811,,0.193,-14.85110158,10187.04762,0.1094125,428.0,,,,
30337,33.96276232,-5.583333333,2018-02-01,0.062,22000.0,-117.2825462,12.73333333,16.11611316,,0.173,7.272082083,10156.33333,0.098102564,429.0,,,,
30338,33.96276232,-0.916666667,2018-02-03,0.055,22000.0,-117.2825462,14.24166667,160.2034811,,0.184,-14.85110158,10187.04762,0.095076923,429.0,,,,
30433,34.00000259,-5.583333333,2018-02-01,0.063,22000.0,-117.2825462,12.73333333,16.11611316,,0.114,7.272082083,10156.33333,0.08465,430.0,,,,
30434,34.00000259,-0.916666667,2018-02-03,0.055,22000.0,-117.2825462,14.24166667,160.2034811,,0.149,-14.85110158,10187.04762,0.083175,430.0,,,,
30527,34.03724287,-16.34285714,2018-02-01,0.055,21004.11429,-117.2825462,13.94857143,-27.87628118,,0.155,-27.25799264,,0.092146341,431.0,,,,
30528,34.03724287,-5.605263158,2018-02-03,0.05,22000.0,-117.2825462,15.65789474,-25.06293811,,0.166,-6.814589326,,0.090085366,431.0,,,,
30622,34.07448314,-16.34285714,2018-02-01,0.073,21004.11429,-117.2825462,13.94857143,-27.87628118,,0.184,-27.25799264,,0.11165625,432.0,,,,
30623,34.07448314,-5.605263158,2018-02-03,0.05,22000.0,-117.2825462,15.65789474,-25.06293811,,0.164,-6.814589326,,0.09978125,432.0,,,,
30712,34.11172342,-16.34285714,2018-02-01,0.049,21004.11429,-117.2825462,13.94857143,-27.87628118,,0.183,-27.25799264,,0.099225,433.0,,,,
30713,34.11172342,-5.605263158,2018-02-03,0.054,22000.0,-117.2825462,15.65789474,-25.06293811,,0.194,-6.814589326,,0.0940125,433.0,,,,
30803,34.14896369,-16.34285714,2018-02-01,0.049,21004.11429,-117.2825462,13.94857143,-27.87628118,,0.153,-27.25799264,,0.087797619,434.0,,,,
30804,34.14896369,-5.605263158,2018-02-03,0.054,22000.0,-117.2825462,15.65789474,-25.06293811,,0.137,-6.814589326,,0.090952381,434.0,,,,
30893,34.18620397,-16.34285714,2018-02-01,0.042,21004.11429,-117.2825462,13.94857143,-27.87628118,,0.118,-27.25799264,,0.073794872,435.0,,,,
30894,34.18620397,-5.605263158,2018-02-03,0.032,22000.0,-117.2825462,15.65789474,-25.06293811,,0.142,-6.814589326,,0.079730769,435.0,,,,
30984,33.66484012,-5.583333333,2018-02-01,0.0,22000.0,-117.327462,12.73333333,16.11611316,,0.151,7.272082083,10156.33333,0.084763158,406.0,,,,
30985,33.66484012,-0.916666667,2018-02-03,0.0,22000.0,-117.327462,14.24166667,160.2034811,,0.136,-14.85110158,10187.04762,0.075088608,406.0,,,,
31078,33.70208039,-5.583333333,2018-02-01,0.0,22000.0,-117.327462,12.73333333,16.11611316,,0.118,7.272082083,10156.33333,0.074452381,407.0,,,,
31079,33.70208039,-0.916666667,2018-02-03,0.0,22000.0,-117.327462,14.24166667,160.2034811,,0.12,-14.85110158,10187.04762,0.063107143,407.0,,,,
31176,33.73932067,-5.583333333,2018-02-01,0.058,22000.0,-117.327462,12.73333333,16.11611316,,0.082,7.272082083,10156.33333,0.070329268,408.0,,,,
31177,33.73932067,-0.916666667,2018-02-03,0.037,22000.0,-117.327462,14.24166667,160.2034811,,0.104,-14.85110158,10187.04762,0.057573171,408.0,,,,
31268,33.77656094,-5.583333333,2018-02-01,0.035,22000.0,-117.327462,12.73333333,16.11611316,,0.081,7.272082083,10156.33333,0.06115,409.0,,,,
31269,33.77656094,-0.916666667,2018-02-03,0.02,22000.0,-117.327462,14.24166667,160.2034811,,0.058,-14.85110158,10187.04762,0.0431375,409.0,,,,
31358,33.81380122,-5.583333333,2018-02-01,0.039,22000.0,-117.327462,12.73333333,16.11611316,,0.1,7.272082083,10156.33333,0.06625,410.0,,,,
31359,33.81380122,-0.916666667,2018-02-03,0.02,22000.0,-117.327462,14.24166667,160.2034811,,0.091,-14.85110158,10187.04762,0.052039474,410.0,,,,
31450,33.85104149,-5.583333333,2018-02-01,0.052,22000.0,-117.327462,12.73333333,16.11611316,,0.112,7.272082083,10156.33333,0.077934211,411.0,,,,
31451,33.85104149,-0.916666667,2018-02-03,0.039,22000.0,-117.327462,14.24166667,160.2034811,,0.137,-14.85110158,10187.04762,0.070947368,411.0,,,,
31539,33.88828177,-5.583333333,2018-02-01,0.052,22000.0,-117.327462,12.73333333,16.11611316,,0.13,7.272082083,10156.33333,0.084192308,412.0,,,,
31540,33.88828177,-0.916666667,2018-02-03,0.042,22000.0,-117.327462,14.24166667,160.2034811,,0.176,-14.85110158,10187.04762,0.075833333,412.0,,,,
31629,33.92552204,-5.583333333,2018-02-01,0.054,22000.0,-117.327462,12.73333333,16.11611316,,0.147,7.272082083,10156.33333,0.089607143,413.0,,,,
31630,33.92552204,-0.916666667,2018-02-03,0.048,22000.0,-117.327462,14.24166667,160.2034811,,0.15,-14.85110158,10187.04762,0.08647619,413.0,,,,
31720,33.96276232,-5.583333333,2018-02-01,0.051,22000.0,-117.327462,12.73333333,16.11611316,,0.173,7.272082083,10156.33333,0.099059524,414.0,,,,
31721,33.96276232,-0.916666667,2018-02-03,0.041,22000.0,-117.327462,14.24166667,160.2034811,,0.239,-14.85110158,10187.04762,0.104464286,414.0,,,,
31816,34.00000259,-5.583333333,2018-02-01,0.062,22000.0,-117.327462,12.73333333,16.11611316,,0.152,7.272082083,10156.33333,0.099463415,415.0,,,,
31817,34.00000259,-0.916666667,2018-02-03,0.052,22000.0,-117.327462,14.24166667,160.2034811,,0.235,-14.85110158,10187.04762,0.110268293,415.0,,,,
31908,34.03724287,-16.34285714,2018-02-01,0.055,21004.11429,-117.327462,13.94857143,-27.87628118,,0.163,-27.25799264,,0.103128205,416.0,,,,
31909,34.03724287,-5.605263158,2018-02-03,0.052,22000.0,-117.327462,15.65789474,-25.06293811,,0.236,-6.814589326,,0.105769231,416.0,,,,
32001,34.07448314,-16.34285714,2018-02-01,0.057,21004.11429,-117.327462,13.94857143,-27.87628118,,0.156,-27.25799264,,0.096822581,417.0,,,,
32002,34.07448314,-5.605263158,2018-02-03,0.042,22000.0,-117.327462,15.65789474,-25.06293811,,0.184,-6.814589326,,0.090241935,417.0,,,,
32094,34.11172342,-16.34285714,2018-02-01,0.049,21004.11429,-117.327462,13.94857143,-27.87628118,,0.139,-27.25799264,,0.08895,418.0,,,,
32095,34.11172342,-5.605263158,2018-02-03,0.047,22000.0,-117.327462,15.65789474,-25.06293811,,0.155,-6.814589326,,0.0812,418.0,,,,
32187,34.14896369,-16.34285714,2018-02-01,0.062,21004.11429,-117.327462,13.94857143,-27.87628118,,0.134,-27.25799264,,0.093292683,419.0,,,,
32188,34.14896369,-5.605263158,2018-02-03,0.048,22000.0,-117.327462,15.65789474,-25.06293811,,0.176,-6.814589326,,0.09452439,419.0,,,,
32281,34.18620397,-16.34285714,2018-02-01,0.041,21004.11429,-117.327462,13.94857143,-27.87628118,,0.124,-27.25799264,,0.078230769,420.0,,,,
32282,34.18620397,-5.605263158,2018-02-03,0.028,22000.0,-117.327462,15.65789474,-25.06293811,,0.176,-6.814589326,,0.086166667,420.0,,,,
32369,33.66484012,13.875,2018-02-01,0.0,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.106,-12.43822849,10141.66667,0.058727273,391.0,,,,
32370,33.66484012,25.08333333,2018-02-03,0.0,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.115,-3.917289278,10173.16667,0.0506875,391.0,,,,
32460,33.70208039,13.875,2018-02-01,0.0,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.089,-12.43822849,10141.66667,0.063628205,392.0,,,,
32461,33.70208039,25.08333333,2018-02-03,0.0,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.091,-3.917289278,10173.16667,0.050102564,392.0,,,,
32555,33.73932067,13.875,2018-02-01,0.045,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.089,-12.43822849,10141.66667,0.06624359,393.0,,,,
32556,33.73932067,25.08333333,2018-02-03,0.036,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.08,-3.917289278,10173.16667,0.053051282,393.0,,,,
32647,33.77656094,13.875,2018-02-01,0.035,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.1,-12.43822849,10141.66667,0.063202381,394.0,,,,
32648,33.77656094,25.08333333,2018-02-03,0.022,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.115,-3.917289278,10173.16667,0.051059524,394.0,,,,
32738,33.81380122,13.875,2018-02-01,0.039,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.1,-12.43822849,10141.66667,0.065581395,395.0,,,,
32739,33.81380122,25.08333333,2018-02-03,0.033,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.113,-3.917289278,10173.16667,0.054162791,395.0,,,,
32830,33.85104149,13.875,2018-02-01,0.034,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.099,-12.43822849,10141.66667,0.065465116,396.0,,,,
32831,33.85104149,25.08333333,2018-02-03,0.03,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.108,-3.917289278,10173.16667,0.052372093,396.0,,,,
32920,33.88828177,13.875,2018-02-01,0.038,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.099,-12.43822849,10141.66667,0.067365854,397.0,,,,
32921,33.88828177,25.08333333,2018-02-03,0.031,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.101,-3.917289278,10173.16667,0.056365854,397.0,,,,
33012,33.92552204,13.875,2018-02-01,0.038,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.102,-12.43822849,10141.66667,0.06395,398.0,,,,
33013,33.92552204,25.08333333,2018-02-03,0.022,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.12,-3.917289278,10173.16667,0.0665125,398.0,,,,
33103,33.96276232,13.875,2018-02-01,0.043,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.132,-12.43822849,10141.66667,0.075289474,399.0,,,,
33104,33.96276232,25.08333333,2018-02-03,0.035,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.239,-3.917289278,10173.16667,0.085684211,399.0,,,,
33191,34.00000259,13.875,2018-02-01,0.059,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.145,-12.43822849,10141.66667,0.09145,400.0,,,,
33192,34.00000259,25.08333333,2018-02-03,0.049,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.203,-3.917289278,10173.16667,0.0985375,400.0,,,,
33282,34.03724287,13.875,2018-02-01,0.06,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.163,-12.43822849,10141.66667,0.099963415,401.0,,,,
33283,34.03724287,25.08333333,2018-02-03,0.058,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.236,-3.917289278,10173.16667,0.104841463,401.0,,,,
33374,34.07448314,13.875,2018-02-01,0.058,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.151,-12.43822849,10141.66667,0.095681818,402.0,,,,
33375,34.07448314,25.08333333,2018-02-03,0.042,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.211,-3.917289278,10173.16667,0.08969697,402.0,,,,
33467,34.11172342,13.875,2018-02-01,0.049,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.173,-12.43822849,10141.66667,0.088175,403.0,,,,
33468,34.11172342,25.08333333,2018-02-03,0.05,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.151,-3.917289278,10173.16667,0.0848375,403.0,,,,
33560,34.14896369,13.875,2018-02-01,0.051,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.163,-12.43822849,10141.66667,0.0934375,404.0,,,,
33561,34.14896369,25.08333333,2018-02-03,0.048,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.159,-3.917289278,10173.16667,0.096088608,404.0,,,,
33651,34.18620397,13.875,2018-02-01,0.041,21337.33333,-117.3723778,17.70416667,-20.50231578,1.92,0.168,-12.43822849,10141.66667,0.089804878,405.0,,,,
33652,34.18620397,25.08333333,2018-02-03,0.028,22000.0,-117.3723778,18.75416667,-94.21555016,1.92,0.189,-3.917289278,10173.16667,0.097853659,405.0,,,,
33739,33.66484012,13.875,2018-02-01,0.03,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.081,-12.43822849,10141.66667,0.04772619,376.0,,,,
33740,33.66484012,25.08333333,2018-02-03,0.021,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.081,-3.917289278,10173.16667,0.037738095,376.0,,,,
33831,33.70208039,13.875,2018-02-01,0.038,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.089,-12.43822849,10141.66667,0.063595238,377.0,,,,
33832,33.70208039,25.08333333,2018-02-03,0.021,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.087,-3.917289278,10173.16667,0.049630952,377.0,,,,
33922,33.73932067,13.875,2018-02-01,0.032,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.097,-12.43822849,10141.66667,0.064207317,378.0,,,,
33923,33.73932067,25.08333333,2018-02-03,0.023,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.087,-3.917289278,10173.16667,0.052414634,378.0,,,,
34015,33.77656094,13.875,2018-02-01,0.037,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.097,-12.43822849,10141.66667,0.067769231,379.0,,,,
34016,33.77656094,25.08333333,2018-02-03,0.03,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.115,-3.917289278,10173.16667,0.057910256,379.0,,,,
34107,33.81380122,13.875,2018-02-01,0.0,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.102,-12.43822849,10141.66667,0.060583333,380.0,,,,
34108,33.81380122,25.08333333,2018-02-03,0.0,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.088,-3.917289278,10173.16667,0.048931507,380.0,,,,
34201,33.85104149,13.875,2018-02-01,0.0,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.122,-12.43822849,10141.66667,0.064493506,381.0,,,,
34202,33.85104149,25.08333333,2018-02-03,0.0,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.1,-3.917289278,10173.16667,0.049608108,381.0,,,,
34296,33.88828177,13.875,2018-02-01,0.037,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.103,-12.43822849,10141.66667,0.067205128,382.0,,,,
34297,33.88828177,25.08333333,2018-02-03,0.03,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.102,-3.917289278,10173.16667,0.062909091,382.0,,,,
34387,33.92552204,13.875,2018-02-01,0.037,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.13,-12.43822849,10141.66667,0.07055814,383.0,,,,
34388,33.92552204,25.08333333,2018-02-03,0.022,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.112,-3.917289278,10173.16667,0.074674419,383.0,,,,
34475,33.96276232,13.875,2018-02-01,0.039,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.102,-12.43822849,10141.66667,0.074738095,384.0,,,,
34476,33.96276232,25.08333333,2018-02-03,0.052,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.114,-3.917289278,10173.16667,0.08525,384.0,,,,
34565,34.00000259,13.875,2018-02-01,0.059,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.121,-12.43822849,10141.66667,0.084231707,385.0,,,,
34566,34.00000259,25.08333333,2018-02-03,0.049,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.132,-3.917289278,10173.16667,0.088987805,385.0,,,,
34655,34.03724287,13.875,2018-02-01,0.06,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.135,-12.43822849,10141.66667,0.090525,386.0,,,,
34656,34.03724287,25.08333333,2018-02-03,0.069,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.132,-3.917289278,10173.16667,0.0969875,386.0,,,,
34747,34.07448314,13.875,2018-02-01,0.051,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.135,-12.43822849,10141.66667,0.08925,387.0,,,,
34748,34.07448314,25.08333333,2018-02-03,0.053,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.161,-3.917289278,10173.16667,0.082765625,387.0,,,,
34836,34.11172342,13.875,2018-02-01,0.051,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.22,-12.43822849,10141.66667,0.104825,388.0,,,,
34837,34.11172342,25.08333333,2018-02-03,0.046,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.218,-3.917289278,10173.16667,0.095565789,388.0,,,,
34928,34.14896369,13.875,2018-02-01,0.051,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.188,-12.43822849,10141.66667,0.114375,389.0,,,,
34929,34.14896369,25.08333333,2018-02-03,0.05,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.218,-3.917289278,10173.16667,0.103813333,389.0,,,,
35016,34.18620397,13.875,2018-02-01,0.046,21337.33333,-117.4172935,17.70416667,-20.50231578,1.92,0.2,-12.43822849,10141.66667,0.102038462,390.0,,,,
35017,34.18620397,25.08333333,2018-02-03,0.02,22000.0,-117.4172935,18.75416667,-94.21555016,1.92,0.185,-3.917289278,10173.16667,0.106161765,390.0,,,,
35102,33.66484012,13.875,2018-02-01,0.03,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.065,-12.43822849,10141.66667,0.044051282,361.0,,,,
35103,33.66484012,25.08333333,2018-02-03,0.021,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.046,-3.917289278,10173.16667,0.034375,361.0,,,,
35188,33.70208039,13.875,2018-02-01,0.033,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.083,-12.43822849,10141.66667,0.052243243,362.0,,,,
35189,33.70208039,25.08333333,2018-02-03,0.021,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.087,-3.917289278,10173.16667,0.040825,362.0,,,,
35279,33.73932067,13.875,2018-02-01,0.032,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.09,-12.43822849,10141.66667,0.059443038,363.0,,,,
35280,33.73932067,25.08333333,2018-02-03,0.023,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.114,-3.917289278,10173.16667,0.047170732,363.0,,,,
35369,33.77656094,13.875,2018-02-01,0.039,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.102,-12.43822849,10141.66667,0.075402439,364.0,,,,
35370,33.77656094,25.08333333,2018-02-03,0.023,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.123,-3.917289278,10173.16667,0.064493827,364.0,,,,
35460,33.81380122,13.875,2018-02-01,0.0,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.129,-12.43822849,10141.66667,0.0720625,365.0,,,,
35461,33.81380122,25.08333333,2018-02-03,0.0,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.125,-3.917289278,10173.16667,0.058903614,365.0,,,,
35553,33.85104149,13.875,2018-02-01,0.0,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.129,-12.43822849,10141.66667,0.075641975,366.0,,,,
35554,33.85104149,25.08333333,2018-02-03,0.0,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.106,-3.917289278,10173.16667,0.0598,366.0,,,,
35647,33.88828177,13.875,2018-02-01,0.038,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.135,-12.43822849,10141.66667,0.081552632,367.0,,,,
35648,33.88828177,25.08333333,2018-02-03,0.038,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.14,-3.917289278,10173.16667,0.072386667,367.0,,,,
35739,33.92552204,13.875,2018-02-01,0.049,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.135,-12.43822849,10141.66667,0.089871795,368.0,,,,
35740,33.92552204,25.08333333,2018-02-03,0.047,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.14,-3.917289278,10173.16667,0.083897436,368.0,,,,
35830,33.96276232,13.875,2018-02-01,0.061,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.124,-12.43822849,10141.66667,0.089302632,369.0,,,,
35831,33.96276232,25.08333333,2018-02-03,0.047,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.13,-3.917289278,10173.16667,0.091013158,369.0,,,,
35919,34.00000259,13.875,2018-02-01,0.063,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.151,-12.43822849,10141.66667,0.09665,370.0,,,,
35920,34.00000259,25.08333333,2018-02-03,0.049,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.207,-3.917289278,10173.16667,0.0996375,370.0,,,,
36011,34.03724287,13.875,2018-02-01,0.06,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.138,-12.43822849,10141.66667,0.096707317,371.0,,,,
36012,34.03724287,25.08333333,2018-02-03,0.053,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.194,-3.917289278,10173.16667,0.104329268,371.0,,,,
36106,34.07448314,13.875,2018-02-01,0.047,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.149,-12.43822849,10141.66667,0.092409836,372.0,,,,
36107,34.07448314,25.08333333,2018-02-03,0.054,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.139,-3.917289278,10173.16667,0.087921875,372.0,,,,
36196,34.11172342,13.875,2018-02-01,0.044,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.22,-12.43822849,10141.66667,0.094671053,373.0,,,,
36197,34.11172342,25.08333333,2018-02-03,0.041,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.176,-3.917289278,10173.16667,0.088961538,373.0,,,,
36287,34.14896369,13.875,2018-02-01,0.042,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.189,-12.43822849,10141.66667,0.10356962,374.0,,,,
36288,34.14896369,25.08333333,2018-02-03,0.031,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.185,-3.917289278,10173.16667,0.100880952,374.0,,,,
36375,34.18620397,13.875,2018-02-01,0.029,21337.33333,-117.4622093,17.70416667,-20.50231578,1.92,0.2,-12.43822849,10141.66667,0.0954375,375.0,,,,
36376,34.18620397,25.08333333,2018-02-03,0.02,22000.0,-117.4622093,18.75416667,-94.21555016,1.92,0.185,-3.917289278,10173.16667,0.09304,375.0,,,,
36460,33.66484012,21.95454545,2018-02-01,0.03,22000.0,-117.5071251,15.07727273,-5.957530599,24.0,0.07,99.74372611,10166.22222,0.051641975,346.0,,,,
36461,33.66484012,26.95833333,2018-02-03,0.022,22000.0,-117.5071251,14.73913043,2.85033131,24.0,0.059,-84.07256204,10196.71429,0.041880952,346.0,,,,
36543,33.70208039,21.95454545,2018-02-01,0.037,22000.0,-117.5071251,15.07727273,-5.957530599,24.0,0.07,99.74372611,10166.22222,0.054391892,347.0,,,,
36544,33.70208039,26.95833333,2018-02-03,0.024,22000.0,-117.5071251,14.73913043,2.85033131,24.0,0.067,-84.07256204,10196.71429,0.041666667,347.0,,,,
36627,33.73932067,13.875,2018-02-01,0.033,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.086,-12.43822849,10141.66667,0.053266667,348.0,,,,
36628,33.73932067,25.08333333,2018-02-03,0.022,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.104,-3.917289278,10173.16667,0.037395062,348.0,,,,
36715,33.77656094,13.875,2018-02-01,0.039,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.104,-12.43822849,10141.66667,0.070435897,349.0,,,,
36716,33.77656094,25.08333333,2018-02-03,0.023,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.141,-3.917289278,10173.16667,0.056973684,349.0,,,,
36806,33.81380122,13.875,2018-02-01,0.049,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.106,-12.43822849,10141.66667,0.076051282,350.0,,,,
36807,33.81380122,25.08333333,2018-02-03,0.03,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.141,-3.917289278,10173.16667,0.068538462,350.0,,,,
36899,33.85104149,13.875,2018-02-01,0.051,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.141,-12.43822849,10141.66667,0.0890875,351.0,,,,
36900,33.85104149,25.08333333,2018-02-03,0.035,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.147,-3.917289278,10173.16667,0.0767875,351.0,,,,
36994,33.88828177,13.875,2018-02-01,0.047,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.141,-12.43822849,10141.66667,0.094780488,352.0,,,,
36995,33.88828177,25.08333333,2018-02-03,0.039,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.14,-3.917289278,10173.16667,0.080317073,352.0,,,,
37087,33.92552204,13.875,2018-02-01,0.055,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.131,-12.43822849,10141.66667,0.091046512,353.0,,,,
37088,33.92552204,25.08333333,2018-02-03,0.049,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.14,-3.917289278,10173.16667,0.08027907,353.0,,,,
37179,33.96276232,13.875,2018-02-01,0.049,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.148,-12.43822849,10141.66667,0.086682927,354.0,,,,
37180,33.96276232,25.08333333,2018-02-03,0.047,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.17,-3.917289278,10173.16667,0.083207317,354.0,,,,
37271,34.00000259,13.875,2018-02-01,0.059,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.24,-12.43822849,10141.66667,0.123109756,355.0,,,,
37272,34.00000259,25.08333333,2018-02-03,0.058,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.319,-3.917289278,10173.16667,0.131670732,355.0,,,,
37364,34.03724287,13.875,2018-02-01,0.07,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.228,-12.43822849,10141.66667,0.124192308,356.0,,,,
37365,34.03724287,25.08333333,2018-02-03,0.053,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.291,-3.917289278,10173.16667,0.127925,356.0,,,,
37455,34.07448314,13.875,2018-02-01,0.043,21337.33333,-117.5071251,17.70416667,-20.50231578,1.92,0.192,-12.43822849,10141.66667,0.108586207,357.0,,,,
37456,34.07448314,25.08333333,2018-02-03,0.041,22000.0,-117.5071251,18.75416667,-94.21555016,1.92,0.231,-3.917289278,10173.16667,0.1024375,357.0,,,,
37545,34.11172342,-10.79166667,2018-02-01,0.043,20202.5,-117.5071251,18.55,-28.27605949,1.92,0.161,-15.90167855,10144.95833,0.095027397,358.0,,,,
37546,34.11172342,9.75,2018-02-03,0.041,18405.0,-117.5071251,19.35833333,50.20444216,1.92,0.17,62.38318354,10176.83333,0.0913625,358.0,,,,
37637,34.14896369,-10.79166667,2018-02-01,0.042,20202.5,-117.5071251,18.55,-28.27605949,1.92,0.164,-15.90167855,10144.95833,0.099157143,359.0,,,,
37638,34.14896369,9.75,2018-02-03,0.031,18405.0,-117.5071251,19.35833333,50.20444216,1.92,0.175,62.38318354,10176.83333,0.097317073,359.0,,,,
